,Open,GBM_lower_bound,GBM_upper_bound,Year,Month,Day,Close
748,14987.8,14852.323567551495,15133.15119917424,2021,5,21,15175.30
749,15042.6,14885.786059171887,15178.18435758295,2021,5,20,14906.05
750,15058.6,14902.353820288776,15196.435441841173,2021,5,19,15030.15
751,15067.2,14913.874821475381,15210.64780758382,2021,5,18,15108.10
752,14756.25,14597.59585606582,14885.832383698995,2021,5,17,14923.15
753,14749.4,14606.376313120203,14899.737558758134,2021,5,14,14677.80
754,14823.55,14690.790670037202,14981.075181655067,2021,5,12,14696.50
755,14789.7,14618.375880621981,14920.292224501109,2021,5,11,14850.75
756,14928.25,14790.730350737313,15086.554244145109,2021,5,10,14942.35
757,14816.85,14687.786361434772,14983.563712239556,2021,5,7,14823.15
758,14668.35,14531.826724757657,14814.514551654174,2021,5,6,14724.80
759,14604.15,14457.382640601101,14751.515665597837,2021,5,5,14617.85
760,14687.25,14528.716749108213,14822.127082576577,2021,5,4,14496.50
761,14481.05,14331.31065897993,14633.406784018458,2021,5,3,14634.15
762,14747.35,14590.330826430283,14892.981319551276,2021,4,30,14631.10
763,14979.0,14832.334361532463,15114.610576474157,2021,4,29,14894.90
764,14710.5,14564.139710425006,14850.471143832729,2021,4,28,14864.55
765,14493.8,14345.544712623723,14653.106840154336,2021,4,27,14653.05
766,14449.45,14320.926854730287,14596.893550173158,2021,4,26,14485.00
767,14326.35,14189.58879801424,14471.963618847867,2021,4,23,14341.35
768,14219.15,14070.707138780805,14371.636991044039,2021,4,22,14406.15
769,14526.7,14387.265576591693,14656.921786979216,2021,4,20,14296.40
770,14306.6,14147.341167220427,14420.415368883934,2021,4,19,14359.45
771,14599.6,14477.413861855784,14742.027192881187,2021,4,16,14617.85
772,14522.4,14392.209940009792,14673.146198558521,2021,4,15,14581.45
773,14364.9,14233.202512892634,14514.977701944092,2021,4,13,14504.80
774,14644.65,14519.88145081077,14796.07823646193,2021,4,12,14310.80
775,14882.65,14709.455952695336,14995.153539445402,2021,4,9,14834.85
776,14875.65,14743.260161283542,15022.03750038402,2021,4,8,14873.80
777,14716.45,14567.618804761003,14854.41119768881,2021,4,7,14819.05
778,14737.0,14601.390081014952,14885.005689661913,2021,4,6,14683.50
779,14837.7,14701.993983393504,14981.056387359857,2021,4,5,14637.80
780,14798.4,14667.08470949407,14945.042269652593,2021,4,1,14867.35
781,14811.85,14685.348822029382,14976.33810003406,2021,3,31,14690.70
782,14628.5,14502.47283234311,14794.120066695916,2021,3,30,14845.10
783,14506.3,14364.54250337742,14669.34853965813,2021,3,26,14507.30
784,14570.9,14436.056268655266,14718.600179958306,2021,3,25,14324.90
785,14712.45,14578.39125997943,14867.439128351845,2021,3,24,14549.40
786,14768.55,14635.456178229906,14916.58117296989,2021,3,23,14814.75
787,14736.3,14594.264624701487,14877.037968854638,2021,3,22,14736.40
788,14471.15,14321.310117248697,14628.593129136272,2021,3,19,14744.00
789,14855.5,14706.63938829086,14993.964216829338,2021,3,18,14557.85
790,14946.55,14802.268055834,15092.247761879575,2021,3,17,14721.30
791,14996.1,14851.445049875188,15148.157846392,2021,3,16,14910.45
792,15048.4,14895.589819978222,15192.353561938315,2021,3,15,14929.50
793,15321.15,15183.975753791987,15498.544784994345,2021,3,12,15030.95
794,15202.15,15060.311450261139,15350.408084360382,2021,3,10,15174.80
795,15049.9,14893.805265201998,15206.04195306135,2021,3,9,15098.40
796,15002.45,14861.053835269706,15152.734030805834,2021,3,8,14956.20
797,14977.95,14823.090189604438,15119.31785996832,2021,3,5,14938.10
798,15026.75,14879.414101772707,15175.439493820357,2021,3,4,15080.75
799,15064.4,14931.468763556953,15239.881310778726,2021,3,3,15245.60
800,14865.3,14727.487118240288,15031.006485002623,2021,3,2,14919.10
801,14702.5,14547.24144302747,14830.762756250258,2021,3,1,14761.55
802,14888.6,14741.082470144751,15032.994328256405,2021,2,26,14529.15
803,15079.85,14944.907054681704,15239.758306032056,2021,2,25,15097.35
804,14729.15,14583.502590373571,14870.636744252492,2021,2,24,14982.00
805,14782.25,14645.040796239895,14937.615769685677,2021,2,23,14707.80
806,14999.05,14867.780600257634,15153.07924153441,2021,2,22,14675.70
807,15074.8,14922.362865867874,15230.64208242015,2021,2,19,14981.75
808,15238.7,15082.831191105499,15385.920739740966,2021,2,18,15118.95
809,15279.9,15138.485035234524,15429.849008597339,2021,2,17,15208.90
810,15371.45,15220.81303825716,15519.962269842901,2021,2,16,15313.45
811,15270.3,15099.937869703821,15404.410493727331,2021,2,15,15314.70
812,15186.2,15022.608009307518,15330.395601492666,2021,2,12,15163.30
813,15073.25,14928.917048325402,15229.206210011356,2021,2,11,15173.30
814,15119.05,14999.95868808576,15277.49614394381,2021,2,10,15106.50
815,15164.15,15038.07319329107,15329.289135403335,2021,2,9,15109.30
816,15064.3,14911.185702618393,15200.071844937844,2021,2,8,15115.80
817,14952.6,14790.130524785423,15098.37417863493,2021,2,5,14924.25
818,14789.05,14640.04433768728,14930.05256093524,2021,2,4,14895.65
819,14754.9,14620.545298601877,14910.032662933454,2021,2,3,14789.95
820,14481.1,14343.035304625917,14637.632773305733,2021,2,2,14647.85
821,13758.6,13631.696381130929,13909.927662355436,2021,2,1,14281.20
822,13946.6,13811.949419694463,14079.663974891731,2021,1,29,13634.60
823,13810.4,13668.580042687443,13954.873215870533,2021,1,28,13817.55
824,14237.95,14108.680518182846,14382.685147262406,2021,1,27,13967.50
825,14477.8,14342.45403951637,14616.329006449785,2021,1,25,14238.90
826,14583.4,14453.46807214578,14753.191167289036,2021,1,22,14371.90
827,14730.95,14573.249942915207,14881.938504535416,2021,1,21,14590.35
828,14538.3,14398.85254831727,14675.20653462184,2021,1,20,14644.70
829,14371.65,14246.82682503938,14520.384270051136,2021,1,19,14521.15
830,14453.3,14332.158596876308,14594.945425278338,2021,1,18,14281.30
831,14594.35,14453.374077937673,14754.043949102317,2021,1,15,14433.70
832,14550.05,14418.826709415041,14691.52950696459,2021,1,14,14595.60
833,14639.8,14507.737626633709,14784.984301201092,2021,1,13,14564.85
834,14473.8,14346.052691040586,14638.736092301195,2021,1,12,14563.45
835,14474.05,14315.129690935419,14614.376773244512,2021,1,11,14484.75
836,14258.4,14122.715100933166,14405.945359036208,2021,1,8,14347.25
837,14253.75,14099.69148319622,14384.575367297735,2021,1,7,14137.35
838,14240.95,14097.584439651564,14382.640693098654,2021,1,6,14146.25
839,14075.15,13936.503634602726,14213.648231314428,2021,1,5,14199.50
840,14104.35,13970.576136050382,14254.255927002241,2021,1,4,14132.90
841,13996.1,13872.886140280327,14146.943165498937,2021,1,1,14018.50
842,13970.0,13831.454163396238,14100.714720189233,2020,12,31,13981.75
843,13980.9,13854.317012550602,14141.598782422927,2020,12,30,13981.95
844,13910.35,13795.528691835358,14073.129489519026,2020,12,29,13932.60
845,13815.15,13688.474378592482,13954.492872257897,2020,12,28,13873.20
846,13672.15,13533.587677529962,13800.122872068756,2020,12,24,13749.25
847,13473.5,13337.214460065295,13602.20202196603,2020,12,23,13601.10
848,13373.65,13249.623574596562,13515.543834611331,2020,12,22,13466.30
849,13741.9,13618.356827085745,13881.275621663679,2020,12,21,13328.40
850,13764.4,13638.468890073416,13917.454416507237,2020,12,18,13760.55
851,13713.55,13581.5173888125,13852.596569299987,2020,12,17,13740.70
852,13663.1,13538.604101355128,13799.072915983812,2020,12,16,13682.70
853,13547.2,13418.813831556532,13684.502832302094,2020,12,15,13567.85
854,13571.45,13461.504809160782,13734.280154554956,2020,12,14,13558.15
855,13512.3,13364.955403310236,13634.320912199537,2020,12,11,13513.85
856,13488.5,13334.742718391592,13601.652787786961,2020,12,10,13478.30
857,13458.1,13337.898983412812,13603.454608662101,2020,12,9,13529.10
858,13393.85,13254.647136898138,13524.291223424323,2020,12,8,13392.95
859,13264.85,13143.101020347665,13389.055128011127,2020,12,7,13355.75
860,13177.4,13045.937312442105,13306.04308779061,2020,12,4,13258.55
861,13215.3,13087.325574576204,13343.475567067491,2020,12,3,13133.90
862,13121.4,12996.345767754225,13247.000528825003,2020,12,2,13113.75
863,13062.2,12939.60276387499,13189.115317258476,2020,12,1,13109.05
864,13012.05,12887.032621719032,13139.221937125078,2020,11,27,12968.95
865,12906.45,12785.465626712263,13053.23780827088,2020,11,26,12987.00
866,13130.0,12999.279081878942,13259.776088626799,2020,11,25,12858.40
867,13002.6,12876.570569918133,13122.191654047765,2020,11,24,13055.15
868,12960.3,12853.391846011034,13099.260367552111,2020,11,23,12926.45
869,12813.4,12693.359393739123,12949.078818872938,2020,11,20,12859.05
870,12839.5,12726.340580144204,12970.819021008643,2020,11,19,12771.70
871,12860.1,12734.36003488925,12971.281222424086,2020,11,18,12938.25
872,12932.5,12807.510722699952,13064.266608070073,2020,11,17,12874.20
873,12823.35,12701.227680785098,12950.783910372276,2020,11,14,12780.25
874,12659.7,12537.7245380011,12797.494532541532,2020,11,13,12719.95
875,12702.15,12586.985864685032,12823.06539080361,2020,11,12,12690.80
876,12680.6,12556.817584806286,12809.66904259514,2020,11,11,12749.15
877,12556.4,12442.462716677835,12689.283832635163,2020,11,10,12631.10
878,12399.4,12278.576022185178,12529.772745796836,2020,11,9,12461.05
879,12156.65,12039.247674469876,12272.91434770124,2020,11,6,12263.55
880,12062.4,11948.448964018655,12195.030704488097,2020,11,5,12120.30
881,11783.35,11655.823896812648,11876.984690714593,2020,11,4,11908.50
882,11734.45,11617.496683983014,11856.458250097554,2020,11,3,11813.50
883,11697.35,11599.645076566674,11820.246156499337,2020,11,2,11669.15
884,11678.45,11571.935207414615,11812.799921348806,2020,10,30,11642.40
885,11633.3,11528.75694961362,11759.508043427106,2020,10,29,11670.80
886,11922.6,11818.702711942928,12054.93752638094,2020,10,28,11729.60
887,11807.1,11698.980830238168,11926.175736415084,2020,10,27,11889.40
888,11937.4,11833.30585425681,12066.287255134033,2020,10,26,11767.75
889,11957.9,11847.141576485797,12069.944118123141,2020,10,23,11930.35
890,11890.0,11764.929527965198,12008.435326575976,2020,10,22,11896.45
891,11958.55,11843.443388079055,12071.569027568516,2020,10,21,11937.65
892,11861.0,11759.251137338335,12001.582297945104,2020,10,20,11896.80
893,11879.2,11771.695803357923,12010.897959879248,2020,10,19,11873.05
894,11727.4,11619.878224462256,11858.366961386171,2020,10,16,11762.45
895,12023.45,11889.558882267458,12132.122866638652,2020,10,15,11680.35
896,11917.4,11810.924886938636,12041.810719240606,2020,10,14,11971.05
897,11934.65,11836.81206471078,12071.421509616728,2020,10,13,11934.50
898,11973.55,11836.838961708794,12076.591931119925,2020,10,12,11930.95
899,11852.05,11743.383637764993,11971.263497676066,2020,10,9,11914.20
900,11835.4,11736.983746939386,11957.892478221753,2020,10,8,11834.60
901,11679.25,11567.335141096566,11797.444295068528,2020,10,7,11738.85
902,11603.45,11491.192577301077,11720.094369902068,2020,10,6,11662.40
903,11487.8,11377.78272052287,11602.461435873542,2020,10,5,11503.35
904,11364.45,11263.58053392353,11481.080872986642,2020,10,1,11416.95
905,11244.45,11135.984278727572,11359.575958776362,2020,9,30,11247.55
906,11288.6,11183.89200853839,11406.489354909349,2020,9,29,11222.40
907,11140.85,11032.894523776362,11252.4949525296,2020,9,28,11227.55
908,10910.4,10804.541404189822,11029.418463281016,2020,9,25,11050.25
909,11011.0,10897.304685400373,11109.15144126986,2020,9,24,10805.55
910,11258.75,11141.763422883836,11364.022507948395,2020,9,23,11131.85
911,11301.75,11208.137237794579,11416.604958416629,2020,9,22,11153.65
912,11503.8,11397.380697090068,11627.404914804636,2020,9,21,11250.55
913,11584.1,11474.73774218644,11704.992063720818,2020,9,18,11504.95
914,11539.4,11440.106692206893,11663.483454221046,2020,9,17,11516.10
915,11538.45,11437.824921809028,11667.762140322278,2020,9,16,11604.55
916,11487.2,11382.681019344383,11614.074721403018,2020,9,15,11521.80
917,11540.15,11420.968786387213,11651.665392307139,2020,9,14,11440.05
918,11447.8,11354.262202131156,11574.253197748614,2020,9,11,11464.45
919,11363.3,11268.91149894533,11482.201502971271,2020,9,10,11449.25
920,11218.6,11099.90221485986,11320.134728263158,2020,9,9,11278.00
921,11378.55,11276.413661916242,11506.672256177015,2020,9,8,11317.35
922,11359.6,11253.586166307963,11482.72007204075,2020,9,7,11355.05
923,11354.4,11245.265571330081,11467.811885272788,2020,9,4,11333.85
924,11566.2,11465.330806852819,11698.794427435094,2020,9,3,11527.45
925,11478.55,11358.917245931201,11579.84625335762,2020,9,2,11535.00
926,11464.3,11362.105992786019,11585.209872903688,2020,9,1,11470.25
927,11777.55,11655.970993230707,11876.976743767495,2020,8,31,11387.50
928,11602.95,11499.828980836892,11723.082890621916,2020,8,28,11647.60
929,11609.3,11503.609637398553,11724.168954690655,2020,8,27,11559.25
930,11512.85,11407.757020470655,11635.00611851481,2020,8,26,11549.60
931,11513.1,11407.29858858021,11626.669026928183,2020,8,25,11472.25
932,11412.0,11295.4865185607,11522.20451143215,2020,8,24,11466.45
933,11409.65,11301.255161792911,11524.667135548842,2020,8,21,11371.60
934,11317.45,11215.508676174073,11437.838142898,2020,8,20,11312.20
935,11452.15,11354.227877325835,11580.027709548105,2020,8,19,11408.40
936,11259.8,11153.680651041213,11381.12276571183,2020,8,18,11385.35
937,11248.9,11138.308438776648,11354.228574742943,2020,8,17,11247.10
938,11353.3,11263.486563126811,11486.972066143102,2020,8,14,11178.40
939,11334.85,11222.69420403639,11441.999041604868,2020,8,13,11300.45
940,11289.0,11160.400159405743,11391.364156007634,2020,8,12,11308.40
941,11322.25,11216.129288468172,11424.362212494365,2020,8,11,11322.50
942,11270.25,11173.259689955667,11391.077386203437,2020,8,10,11270.15
943,11186.65,11084.251293717778,11303.775669415532,2020,8,7,11214.05
944,11185.7,11066.859244385727,11288.441497264348,2020,8,6,11200.15
945,11155.75,11055.36685009744,11274.555180518528,2020,8,5,11101.65
946,10946.65,10835.127221478077,11046.872873143275,2020,8,4,11095.25
947,11057.55,10963.426608972135,11174.93890507995,2020,8,3,10891.60
948,11139.5,11037.99120404527,11256.81952520206,2020,7,31,11073.45
949,11254.3,11150.604019766606,11356.976909430603,2020,7,30,11102.15
950,11276.9,11166.779569452927,11397.103589693452,2020,7,29,11202.85
951,11154.1,11049.01408585554,11273.568379056613,2020,7,28,11300.55
952,11225.0,11120.969201087777,11327.728114620058,2020,7,27,11131.80
953,11149.95,11054.27420419035,11265.599441068562,2020,7,24,11194.15
954,11135.0,11044.726872385574,11257.187466267818,2020,7,23,11215.45
955,11231.2,11121.814603256851,11348.13621282949,2020,7,22,11132.60
956,11126.1,11011.376350876824,11232.447947995512,2020,7,21,11162.25
957,10999.45,10904.730382841803,11124.086229159819,2020,7,20,11022.20
958,10752.0,10650.308109481983,10863.436121928466,2020,7,17,10901.70
959,10706.2,10600.795870124852,10815.630112853565,2020,7,16,10739.95
960,10701.0,10603.698586194283,10802.30031698287,2020,7,15,10618.20
961,10750.85,10647.294870247699,10861.048846033269,2020,7,14,10607.35
962,10851.85,10746.87732627138,10962.752996003965,2020,7,13,10802.70
963,10764.1,10657.609239750685,10863.874206650426,2020,7,10,10768.05
964,10755.55,10646.357066943718,10863.054138520323,2020,7,9,10813.45
965,10818.65,10722.884717351852,10922.387013129302,2020,7,8,10705.75
966,10802.85,10705.977998796667,10921.525505772666,2020,7,7,10799.65
967,10723.85,10615.381753456306,10822.871437065793,2020,7,6,10763.65
968,10614.95,10523.249474658936,10716.186338030797,2020,7,3,10607.35
969,10493.05,10387.821731602715,10598.533528125801,2020,7,2,10551.70
970,10323.8,10232.826483166386,10417.265510326904,2020,7,1,10430.05
971,10382.6,10280.23761897128,10490.778422169991,2020,6,30,10302.10
972,10311.95,10206.428288427573,10407.209460446791,2020,6,29,10312.40
973,10378.9,10281.415813437483,10487.242689573053,2020,6,26,10383.00
974,10235.55,10139.824891950066,10342.4166223532,2020,6,25,10288.90
975,10529.25,10426.67714152261,10632.490377364284,2020,6,24,10305.30
976,10347.95,10231.176080889345,10441.807201466576,2020,6,23,10471.00
977,10318.75,10222.139433681887,10424.261622388838,2020,6,22,10311.20
978,10119.0,10013.364758675423,10216.432321481425,2020,6,19,10244.40
979,9863.25,9770.252931386607,9965.987231898076,2020,6,18,10091.65
980,9876.7,9787.613046067861,9978.409855599657,2020,6,17,9881.15
981,10014.8,9914.198271735046,10109.040468781699,2020,6,16,9914.00
982,9919.35,9839.29170999639,10014.852669272854,2020,6,15,9813.70
983,9544.95,9452.502122134541,9639.770250367963,2020,6,12,9972.90
984,10094.1,9995.186903153719,10197.726057992964,2020,6,11,9902.00
985,10072.6,9973.928894226881,10182.355311516227,2020,6,10,10116.15
986,10181.15,10085.662240878599,10274.141982618858,2020,6,9,10046.65
987,10326.75,10223.75653431889,10424.063872516577,2020,6,8,10167.45
988,10093.8,9990.436229757388,10199.077244486776,2020,6,5,10142.15
989,10054.25,9948.219964306847,10146.071103315808,2020,6,4,10029.10
990,10108.3,10015.449241594008,10207.993402297321,2020,6,3,10061.55
991,9880.85,9785.598204440941,9986.652455401398,2020,6,2,9979.10
992,9726.85,9634.4823323848,9821.755254568197,2020,6,1,9826.15
993,9422.2,9337.646797970712,9522.687661716462,2020,5,29,9580.30
994,9364.95,9284.709485295789,9467.489510090942,2020,5,28,9490.10
995,9082.2,8991.10722120283,9174.429641737552,2020,5,27,9314.95
996,9099.75,9019.227614475925,9198.304747573009,2020,5,26,9029.05
997,9067.9,8982.315446881283,9171.007186635123,2020,5,22,9039.25
998,9079.45,9002.748123310716,9175.706283880303,2020,5,21,9106.25
999,8889.15,8805.33942247404,8982.288525805761,2020,5,20,9066.55
1000,8961.7,8877.054379330604,9055.966260895064,2020,5,19,8879.10
1001,9158.3,9070.14740794382,9243.718550025946,2020,5,18,8823.25
1002,9182.4,9089.961592648051,9267.712637551878,2020,5,15,9136.85
1003,9213.95,9138.734004548645,9317.711778246376,2020,5,14,9142.75
1004,9584.2,9484.83836703745,9668.71759477859,2020,5,13,9383.55
1005,9168.85,9079.665554890864,9257.447220844317,2020,5,12,9196.55
1006,9348.15,9263.984167106797,9434.795572408544,2020,5,11,9239.20
1007,9376.95,9293.817839988124,9474.156668757945,2020,5,8,9251.50
1008,9234.05,9149.555966867758,9335.373787046688,2020,5,7,9199.05
1009,9226.8,9137.6959358902,9315.776394386694,2020,5,6,9270.90
1010,9429.4,9334.75483266105,9518.983659357895,2020,5,5,9205.60
1011,9533.5,9452.232873463057,9629.596162537535,2020,5,4,9293.50
1012,9753.5,9654.952321505605,9847.028330595022,2020,4,30,9859.90
1013,9408.6,9317.208444366148,9510.516860903961,2020,4,29,9553.35
1014,9389.8,9309.674764739955,9490.64192536864,2020,4,28,9380.90
1015,9259.7,9162.70123686718,9340.659744135972,2020,4,27,9282.30
1016,9163.9,9079.592116317503,9264.582516734623,2020,4,24,9154.40
1017,9232.35,9148.548049861078,9340.652273497979,2020,4,23,9313.90
1018,9026.75,8939.46339351077,9112.163824192176,2020,4,22,9187.30
1019,9016.95,8931.892657292688,9111.20839084138,2020,4,21,8981.45
1020,9390.2,9302.149342536852,9490.23095687296,2020,4,20,9261.85
1021,9323.45,9233.822927524463,9416.371992082106,2020,4,17,9266.75
1022,8851.25,8772.969372192021,8938.100818221556,2020,4,16,8992.80
1023,9196.4,9104.764762935423,9286.041138661278,2020,4,15,8925.30
1024,9103.95,9024.795280460736,9211.112228597463,2020,4,13,8993.85
1025,8973.05,8890.958818784675,9067.981979665503,2020,4,9,9111.90
1026,8688.9,8607.514924060688,8782.766630903225,2020,4,8,8748.75
1027,8446.3,8365.76810202519,8533.752382969516,2020,4,7,8792.20
1028,8356.55,8270.094390911812,8439.460591040819,2020,4,3,8083.80
1029,8584.1,8502.676815333352,8674.151963287617,2020,4,1,8253.80
1030,8529.35,8444.93122242805,8615.836556837683,2020,3,31,8597.75
1031,8385.95,8302.524104574639,8467.7390680221,2020,3,30,8281.10
1032,8949.1,8872.520922892878,9053.25063770745,2020,3,27,8660.25
1033,8451.0,8376.132110638404,8539.350022218527,2020,3,26,8641.45
1034,7735.15,7656.727149601822,7811.107939593843,2020,3,25,8317.85
1035,7848.3,7779.428392398608,7934.822064073631,2020,3,24,7801.05
1036,7945.7,7877.508108699022,8037.521253871469,2020,3,23,7610.25
1037,8284.45,8207.91800401116,8372.017236327369,2020,3,20,8745.45
1038,8063.3,7984.69342613769,8137.078560441595,2020,3,19,8263.45
1039,9088.45,9003.468625274527,9178.857461963762,2020,3,18,8468.80
1040,9285.4,9194.23940698705,9377.346170007026,2020,3,17,8967.05
1041,9587.8,9487.169315301915,9678.576898588599,2020,3,16,9197.40
1042,9107.6,9017.932233039686,9202.283042762168,2020,3,13,9955.20
1043,10039.95,9940.841814879763,10134.712594983137,2020,3,12,9590.15
1044,10334.3,10234.682234811033,10429.745445783554,2020,3,11,10458.40
1045,10742.05,10636.814471986298,10844.108513443442,2020,3,9,10451.45
1046,10942.65,10836.977292528009,11052.304238730707,2020,3,6,10989.45
1047,11306.05,11202.93976798642,11426.467307201097,2020,3,5,11269.00
1048,11351.35,11239.616245838864,11449.730868614095,2020,3,4,11251.00
1049,11217.55,11108.080235965008,11325.01883704825,2020,3,3,11303.30
1050,11387.35,11269.986248035277,11498.449006412913,2020,3,2,11132.75
1051,11382.0,11264.371322920571,11489.371883426038,2020,2,28,11201.75
1052,11661.25,11548.24875223567,11768.525888327997,2020,2,27,11633.30
1053,11738.55,11638.575118894516,11864.601382605057,2020,2,26,11678.50
1054,11877.5,11759.33728074732,11990.984763194045,2020,2,25,11797.90
1055,12012.55,11895.972561959932,12134.818112155117,2020,2,24,11829.40
1056,12119.0,12017.770632379681,12241.625425247883,2020,2,20,12080.85
1057,12090.6,11977.255187815086,12220.293142939965,2020,2,19,12125.90
1058,12028.25,11923.899705803942,12150.912696716578,2020,2,18,11992.50
1059,12131.8,12004.154012734745,12252.220522236503,2020,2,17,12045.80
1060,12190.15,12075.197342705804,12316.473394086777,2020,2,14,12113.45
1061,12219.55,12110.797970674517,12347.799010560164,2020,2,13,12174.65
1062,12151.0,12024.104537446357,12263.065612027212,2020,2,12,12201.20
1063,12108.4,12007.402687977585,12243.395027895574,2020,2,11,12107.90
1064,12102.35,11985.38847033117,12224.086112740428,2020,2,10,12031.50
1065,12151.15,12020.755899654854,12257.172857588812,2020,2,7,12098.35
1066,12120.0,12015.64143953196,12246.0793662422,2020,2,6,12137.95
1067,12005.85,11898.73830939274,12133.212958088885,2020,2,5,12089.15
1068,11786.25,11686.475931935911,11917.582931820478,2020,2,4,11979.65
1069,11627.45,11495.62782608705,11736.822257643913,2020,2,3,11707.90
1070,11939.0,11829.009338322941,12063.056458286012,2020,2,1,11661.85
1071,12100.4,11972.637540724127,12214.965474511613,2020,1,31,11962.10
1072,12147.75,12035.87229451372,12271.924849250818,2020,1,30,12035.80
1073,12114.9,11995.296778054755,12236.63197573604,2020,1,29,12129.50
1074,12148.1,12035.3338874802,12280.872779122665,2020,1,28,12055.80
1075,12197.1,12078.677729066841,12317.387550115114,2020,1,27,12119.00
1076,12174.55,12059.565430023858,12301.503644624514,2020,1,24,12248.25
1077,12123.75,12026.200758382427,12271.865029894256,2020,1,23,12180.35
1078,12218.35,12093.156984684572,12341.261711283201,2020,1,22,12106.90
1079,12195.3,12078.765659435308,12314.029759226216,2020,1,21,12169.85
1080,12430.5,12309.32584702425,12559.690456851364,2020,1,20,12224.55
1081,12328.4,12199.835264273652,12441.972417233892,2020,1,17,12352.35
1082,12347.1,12236.313473757442,12470.467269244687,2020,1,16,12355.50
1083,12349.4,12231.810334310087,12475.190455740747,2020,1,15,12343.30
1084,12333.1,12212.189716779372,12456.651814376486,2020,1,14,12362.30
1085,12296.7,12186.710061655669,12427.370430239607,2020,1,13,12329.55
1086,12271.0,12155.129960347947,12400.312748848326,2020,1,10,12256.80
1087,12153.15,12037.220177264953,12281.16269582639,2020,1,9,12215.90
1088,11939.1,11827.63552793498,12060.66897674704,2020,1,8,12025.35
1089,12079.1,11954.39566920005,12194.813093938692,2020,1,7,12052.95
1090,12170.6,12056.292958242886,12301.807600513044,2020,1,6,11993.05
1091,12261.1,12154.603820281305,12396.792066734699,2020,1,3,12226.65
1092,12198.55,12068.209389878284,12308.783486233473,2020,1,2,12282.20
1093,12202.15,12079.420525468311,12310.283895527473,2020,1,1,12182.50
1094,12247.1,12124.017169274317,12360.067997938313,2019,12,31,12168.45
1095,12274.9,12164.71977333013,12398.405538243198,2019,12,30,12255.85
1096,12172.9,12064.84042749325,12296.40658866693,2019,12,27,12245.80
1097,12211.85,12095.533318861011,12325.472964929393,2019,12,26,12126.55
1098,12269.25,12168.798919594396,12405.146580190525,2019,12,24,12214.55
1099,12235.45,12118.732825287385,12345.79928213469,2019,12,23,12262.75
1100,12266.45,12145.499284300842,12391.459383241825,2019,12,20,12271.80
1101,12223.4,12112.039537799634,12355.559649632112,2019,12,19,12259.70
1102,12197.0,12078.924221302641,12310.88503586821,2019,12,18,12221.65
1103,12082.45,11961.448484615614,12195.698082008883,2019,12,17,12165.00
1104,12131.35,12015.816185773743,12248.782546912926,2019,12,16,12053.95
1105,12026.4,11914.651597899669,12163.235411530128,2019,12,13,12086.70
1106,11944.3,11824.975062844542,12059.592105045598,2019,12,12,11971.80
1107,11867.35,11755.540681432432,11999.905350436673,2019,12,11,11910.15
1108,11950.5,11829.82226487212,12062.459741509927,2019,12,10,11856.80
1109,11939.1,11820.09659462286,12056.838739513194,2019,12,9,11937.50
1110,12047.35,11941.946549962666,12176.15047544718,2019,12,6,11921.50
1111,12071.25,11970.681509689519,12201.631183759095,2019,12,5,12018.40
1112,11969.95,11856.664053747034,12095.42510315972,2019,12,4,12043.20
1113,12067.65,11943.308354537077,12191.024631561277,2019,12,3,11994.20
1114,12137.05,12004.004001130788,12240.233817864477,2019,12,2,12048.20
1115,12146.2,12025.667135216197,12275.86602795298,2019,11,29,12056.05
1116,12132.1,12023.637697700968,12268.955276549317,2019,11,28,12151.15
1117,12068.5,11960.715899034994,12194.876267014262,2019,11,27,12100.70
1118,12110.2,11994.778686595258,12235.419370139833,2019,11,26,12037.70
1119,11922.45,11812.72273163062,12048.180937352068,2019,11,25,12073.75
1120,11967.3,11845.34023308599,12087.934340096088,2019,11,22,11914.40
1121,12025.65,11908.73018972565,12137.961103201693,2019,11,21,11968.40
1122,12004.75,11886.27306328482,12117.747498572506,2019,11,20,11999.10
1123,11919.45,11812.670476194424,12048.229381597612,2019,11,19,11940.10
1124,11915.15,11816.416041368333,12033.178211247883,2019,11,18,11884.50
1125,11904.2,11792.219532144,12020.19538004032,2019,11,15,11895.45
1126,11858.75,11746.993672668648,11983.28265961143,2019,11,14,11872.10
1127,11908.3,11797.789872911864,12024.610692233622,2019,11,13,11840.45
1128,11879.2,11770.344432847225,12001.226396637145,2019,11,11,11913.45
1129,11987.15,11861.748154144085,12108.020962961928,2019,11,8,11908.15
1130,12021.1,11896.308028399388,12136.342358236456,2019,11,7,12012.05
1131,11911.5,11803.716297728892,12043.339990536839,2019,11,6,11966.05
1132,11974.6,11867.438458347695,12115.659171479707,2019,11,5,11917.20
1133,11928.9,11820.036265675395,12061.304521075434,2019,11,4,11941.30
1134,11886.6,11761.802358727442,12006.898460253364,2019,11,1,11890.60
1135,11890.45,11785.928590425117,12006.715292205246,2019,10,31,11877.45
1136,11883.9,11773.762405966387,12002.9625699566,2019,10,30,11844.10
1137,11643.95,11531.151224025663,11774.362247907127,2019,10,29,11786.85
1138,11662.25,11553.360750180387,11782.355687655676,2019,10,27,11627.15
1139,11646.15,11540.807112447532,11759.81765711655,2019,10,25,11583.90
1140,11661.65,11545.060588966,11769.070178489052,2019,10,24,11582.60
1141,11596.2,11488.202537738576,11712.004148737422,2019,10,23,11604.10
1142,11657.15,11553.435172570711,11788.480888610915,2019,10,22,11588.35
